arrest,prob_positive,model
0,0.1735436655785412,Random Forest
1,0.43809205151472214,Random Forest
0,0.210609371816209,Random Forest
0,0.19704090602174185,Random Forest
0,0.14343144455173648,Random Forest
1,0.6137005872072311,Random Forest
0,0.1957487666387949,Random Forest
0,0.20625580111964312,Random Forest
0,0.18775388379992825,Random Forest
0,0.2077900107770486,Random Forest
0,0.18390805557954729,Random Forest
0,0.4227498235056458,Random Forest
0,0.1345951031806177,Random Forest
0,0.13506759478496186,Random Forest
0,0.13874082345421385,Random Forest
0,0.15849329365460155,Random Forest
0,0.5950591479162751,Random Forest
0,0.24164750233860585,Random Forest
0,0.15322564296221375,Random Forest
1,0.5990285736931678,Random Forest
0,0.19704090602174185,Random Forest
0,0.19704090602174185,Random Forest
0,0.1957487666387949,Random Forest
1,0.5946273924343726,Random Forest
0,0.14051000603483663,Random Forest
0,0.23945055361397985,Random Forest
1,0.6129733671228551,Random Forest
0,0.19054147624264303,Random Forest
0,0.31370347226602996,Random Forest
0,0.20108961333109712,Random Forest
0,0.1300694433865083,Random Forest
0,0.2687169685532005,Random Forest
0,0.1400368352892904,Random Forest
0,0.14164222569177434,Random Forest
0,0.14103220956001958,Random Forest
0,0.19737196681296654,Random Forest
0,0.12697091471274413,Random Forest
1,0.5968178991659364,Random Forest
0,0.14523336639045528,Random Forest
0,0.18314106444206116,Random Forest
0,0.19538999076706884,Random Forest
1,0.19575301366575557,Random Forest
0,0.14247437518639608,Random Forest
1,0.584215553483869,Random Forest
0,0.14824164318254054,Random Forest
0,0.26786388345564816,Random Forest
0,0.2151335989147434,Random Forest
0,0.19419159235905056,Random Forest
0,0.1472735568329444,Random Forest
0,0.1285330257017631,Random Forest
0,0.20264678761084143,Random Forest
0,0.13170193061302757,Random Forest
0,0.1507397145553542,Random Forest
0,0.1507397145553542,Random Forest
0,0.4015830792862593,Random Forest
0,0.17939211578046174,Random Forest
1,0.603795090781991,Random Forest
0,0.196698667278866,Random Forest
0,0.2283241383572002,Random Forest
0,0.1989525782947865,Random Forest
0,0.19800864237164958,Random Forest
0,0.3174104813805942,Random Forest
0,0.14499682985666484,Random Forest
1,0.31720510523117845,Random Forest
1,0.8229728807135247,Random Forest
1,0.18232313533429692,Random Forest
0,0.20409927220827545,Random Forest
0,0.19233088512773638,Random Forest
0,0.14116414286853332,Random Forest
0,0.12950167746345703,Random Forest
0,0.13503543922040442,Random Forest
0,0.1915487658915343,Random Forest
0,0.15024474225163745,Random Forest
0,0.16935113187611378,Random Forest
0,0.17373732719180096,Random Forest
0,0.20315945835536778,Random Forest
0,0.19805533926639202,Random Forest
0,0.14802895467314697,Random Forest
0,0.43736625401164375,Random Forest
1,0.7523966229635066,Random Forest
0,0.20330832278860297,Random Forest
0,0.20774324087405596,Random Forest
0,0.1527338266966489,Random Forest
0,0.1666427453076004,Random Forest
0,0.18361087497266748,Random Forest
0,0.2959505832682255,Random Forest
1,0.1929557961291495,Random Forest
0,0.24381012893187562,Random Forest
1,0.5940126007948229,Random Forest
0,0.1764826021203422,Random Forest
0,0.13749299552607744,Random Forest
0,0.1507397145553542,Random Forest
0,0.1348812346309951,Random Forest
0,0.12550693907306376,Random Forest
0,0.15703654375684453,Random Forest
0,0.17054152074130918,Random Forest
0,0.17931101157343826,Random Forest
1,0.183222552366156,Random Forest
0,0.1966325849360817,Random Forest
0,0.13988603228390542,Random Forest
0,0.1765030263729674,Random Forest
0,0.13762461332283357,Random Forest
0,0.4016707227682496,Random Forest
0,0.2476664451029321,Random Forest
0,0.19465884565360064,Random Forest
0,0.19704090602174185,Random Forest
0,0.13734891059930857,Random Forest
0,0.13319026655096083,Random Forest
0,0.4186300010436875,Random Forest
0,0.14423884724152528,Random Forest
0,0.4108869285260119,Random Forest
1,0.6248401329727082,Random Forest
0,0.19749567552591465,Random Forest
0,0.1960479962017558,Random Forest
1,0.825964153466451,Random Forest
1,0.5981561132219704,Random Forest
1,0.6158053454335738,Random Forest
0,0.14304329144385247,Random Forest
0,0.1400368352892904,Random Forest
0,0.1384865288791577,Random Forest
0,0.15703654375684453,Random Forest
0,0.13541611783576749,Random Forest
0,0.1970399862659474,Random Forest
0,0.17915145795679202,Random Forest
0,0.12734659522703298,Random Forest
0,0.19640439219388986,Random Forest
0,0.1641198361848898,Random Forest
0,0.1729147473280724,Random Forest
0,0.17557057946554655,Random Forest
1,0.825964153466451,Random Forest
0,0.13695530539722578,Random Forest
0,0.20484565551302839,Random Forest
0,0.20237140445897708,Random Forest
0,0.1512024051996651,Random Forest
0,0.21642077250082128,Random Forest
0,0.19168344820376595,Random Forest
0,0.42082595199195133,Random Forest
0,0.21106414132038184,Random Forest
0,0.20143475450631348,Random Forest
0,0.18158389016231685,Random Forest
0,0.19704090602174185,Random Forest
0,0.14730771024234454,Random Forest
0,0.14640388964961054,Random Forest
0,0.2047506139615571,Random Forest
1,0.1914726437334141,Random Forest
0,0.17576529134700433,Random Forest
0,0.1315316819982485,Random Forest
0,0.12550693907306376,Random Forest
0,0.22235041079637352,Random Forest
0,0.1315316819982485,Random Forest
0,0.1879455440689399,Random Forest
0,0.1641198361848898,Random Forest
1,0.3764046692509102,Random Forest
0,0.20782319646218309,Random Forest
0,0.12734659522703298,Random Forest
0,0.41236872140228903,Random Forest
0,0.19552463148067117,Random Forest
0,0.2012617755192087,Random Forest
1,0.775464877559096,Random Forest
0,0.1321921333784758,Random Forest
1,0.5069715436086925,Random Forest
0,0.262947472961122,Random Forest
0,0.22085476372304397,Random Forest
0,0.19804980791505333,Random Forest
0,0.1277544925380729,Random Forest
0,0.13607235444064952,Random Forest
1,0.42761096638862967,Random Forest
1,0.777602399429047,Random Forest
0,0.22312392268374037,Random Forest
0,0.14825668878515846,Random Forest
0,0.16809294527380242,Random Forest
0,0.1507397145553542,Random Forest
0,0.15703654375684453,Random Forest
0,0.13705488989646378,Random Forest
0,0.1402151643257194,Random Forest
0,0.14000050989280688,Random Forest
0,0.20315945835536778,Random Forest
1,0.6104262122848366,Random Forest
0,0.19493522126289603,Random Forest
0,0.2153787517927774,Random Forest
0,0.1929557961291495,Random Forest
1,0.7362745770462774,Random Forest
1,0.19824958133497192,Random Forest
0,0.19859808030148615,Random Forest
0,0.20361561829736138,Random Forest
0,0.20503965292354898,Random Forest
1,0.19704090602174185,Random Forest
0,0.15531187871065413,Random Forest
0,0.4092113305925559,Random Forest
0,0.1495750119255477,Random Forest
0,0.1525846893206301,Random Forest
0,0.17232913053411575,Random Forest
0,0.24922361938267643,Random Forest
0,0.12618643853172876,Random Forest
0,0.13898514450762242,Random Forest
0,0.210967330924981,Random Forest
0,0.21378037711440012,Random Forest
1,0.195211787579461,Random Forest
0,0.20558076568685904,Random Forest
1,0.5963948830153799,Random Forest
0,0.14103220956001958,Random Forest
0,0.19837038531336185,Random Forest
0,0.12618643853172876,Random Forest
0,0.18336046187808222,Random Forest
0,0.13475973649687942,Random Forest
0,0.19179539786942623,Random Forest
1,0.2568879120408108,Random Forest
1,0.25209436540182173,Random Forest
0,0.20963521635956467,Random Forest
0,0.19704090602174185,Random Forest
0,0.19385488109793977,Random Forest
0,0.1507397145553542,Random Forest
0,0.13616259915411982,Random Forest
0,0.1438147033687429,Random Forest
0,0.1348812346309951,Random Forest
0,0.17312236445403076,Random Forest
0,0.14174055162041882,Random Forest
0,0.12550693907306376,Random Forest
0,0.17759248623463342,Random Forest
0,0.12430331751460305,Random Forest
0,0.16139408986039916,Random Forest
0,0.1997387057925758,Random Forest
0,0.19233088512773638,Random Forest
0,0.19871040382851704,Random Forest
1,0.7323180249291502,Random Forest
1,0.7688928203542073,Random Forest
0,0.2047506139615571,Random Forest
0,0.14248246600892256,Random Forest
0,0.23272280133581086,Random Forest
1,0.8278359267444247,Random Forest
0,0.1634770697138309,Random Forest
0,0.13573794242421827,Random Forest
0,0.16812496449568828,Random Forest
0,0.26437247745405545,Random Forest
0,0.20108961333109712,Random Forest
0,0.20158148284679311,Random Forest
0,0.2516366528198241,Random Forest
0,0.1449143687650516,Random Forest
0,0.17885785572822202,Random Forest
0,0.25062923084721755,Random Forest
0,0.15151763994591716,Random Forest
0,0.21672277388511,Random Forest
0,0.14248246600892256,Random Forest
0,0.13475973649687942,Random Forest
0,0.19410059685448358,Random Forest
0,0.14290544665526606,Random Forest
0,0.1958190960085399,Random Forest
0,0.2168767885830701,Random Forest
0,0.20888053811235155,Random Forest
0,0.20108961333109712,Random Forest
0,0.14020146860555208,Random Forest
0,0.12913618896839263,Random Forest
1,0.7523966229635066,Random Forest
0,0.23272280133581086,Random Forest
1,0.302740132019475,Random Forest
0,0.14516270526137093,Random Forest
0,0.20045318402651044,Random Forest
0,0.3643354305035123,Random Forest
0,0.20661337166689914,Random Forest
0,0.13370901467375965,Random Forest
1,0.23208965486463648,Random Forest
0,0.210609371816209,Random Forest
0,0.22960504105801685,Random Forest
0,0.17054322486748769,Random Forest
0,0.14386223744278515,Random Forest
0,0.24164750233860585,Random Forest
0,0.19293225524909938,Random Forest
0,0.19419159235905056,Random Forest
0,0.16653324610604495,Random Forest
0,0.17020222474236554,Random Forest
0,0.14023365783791486,Random Forest
0,0.232007892883653,Random Forest
0,0.15283828531646593,Random Forest
1,0.6074804060932002,Random Forest
0,0.1764826021203422,Random Forest
0,0.16653324610604495,Random Forest
0,0.1512024051996651,Random Forest
0,0.19000000580653265,Random Forest
1,0.19538999076706884,Random Forest
0,0.16209229073415832,Random Forest
0,0.19575301366575557,Random Forest
0,0.2279311161734146,Random Forest
0,0.19704090602174185,Random Forest
1,0.19704090602174185,Random Forest
1,0.21035239334185662,Random Forest
0,0.19187611562356358,Random Forest
0,0.307199869030682,Random Forest
0,0.19917880661645773,Random Forest
0,0.13641981813891563,Random Forest
0,0.19663743413159238,Random Forest
1,0.825964153466451,Random Forest
0,0.15322564296221375,Random Forest
0,0.19208043892217005,Random Forest
0,0.20240890996295788,Random Forest
0,0.1315316819982485,Random Forest
0,0.14201021842719505,Random Forest
0,0.1609075711584534,Random Forest
0,0.23215228487445314,Random Forest
0,0.12618643853172876,Random Forest
0,0.19033828712738007,Random Forest
0,0.26781651457120087,Random Forest
0,0.4324183984517468,Random Forest
0,0.21348683563603657,Random Forest
0,0.388434535252165,Random Forest
0,0.14550462921717652,Random Forest
0,0.22915880676528944,Random Forest
1,0.3016797474372145,Random Forest
0,0.1902943275964794,Random Forest
0,0.19419159235905056,Random Forest
0,0.210609371816209,Random Forest
0,0.21216654609595337,Random Forest
1,0.32035270747836253,Random Forest
0,0.19871040382851704,Random Forest
0,0.17944110063138638,Random Forest
0,0.13919841674589034,Random Forest
0,0.14591153913227484,Random Forest
0,0.19888718952222847,Random Forest
0,0.14020146860555208,Random Forest
0,0.1507397145553542,Random Forest
0,0.17664980405262865,Random Forest
0,0.14107160169263003,Random Forest
0,0.19568576965530593,Random Forest
0,0.12558142434524133,Random Forest
0,0.2893685782337054,Random Forest
0,0.19168344820376595,Random Forest
0,0.13920813029943985,Random Forest
1,0.19871040382851704,Random Forest
0,0.4127320675358145,Random Forest
0,0.195211787579461,Random Forest
0,0.1381780697675383,Random Forest
0,0.2454585835380862,Random Forest
0,0.210609371816209,Random Forest
0,0.4478457196673158,Random Forest
0,0.14404785131385087,Random Forest
0,0.21843351219479878,Random Forest
0,0.1315316819982485,Random Forest
0,0.19704090602174185,Random Forest
0,0.17995677478123367,Random Forest
0,0.20443182735088453,Random Forest
0,0.20466989620741977,Random Forest
0,0.1867449059436292,Random Forest
0,0.1495750119255477,Random Forest
0,0.13966155068780878,Random Forest
0,0.15679588593317487,Random Forest
0,0.21222405326036584,Random Forest
0,0.15679588593317487,Random Forest
0,0.14490185267207745,Random Forest
1,0.5729061389189541,Random Forest
1,0.13089585605398232,Random Forest
0,0.19528229776515646,Random Forest
1,0.3088870572428421,Random Forest
0,0.2105099261470118,Random Forest
0,0.12600254879718484,Random Forest
0,0.22884409814695525,Random Forest
0,0.210609371816209,Random Forest
1,0.7515657121914622,Random Forest
0,0.3992117938584579,Random Forest
0,0.12602180521546705,Random Forest
0,0.15029084252325364,Random Forest
0,0.19713179603774877,Random Forest
0,0.21106414132038184,Random Forest
0,0.14000050989280688,Random Forest
0,0.1879316871505746,Random Forest
0,0.13734891059930857,Random Forest
0,0.20312800440036669,Random Forest
0,0.14802354084005048,Random Forest
0,0.4388140632225143,Random Forest
0,0.1351569373545201,Random Forest
0,0.1958147925332222,Random Forest
0,0.2025369788042561,Random Forest
0,0.22374443269133604,Random Forest
0,0.20240890996295788,Random Forest
0,0.2953117547680782,Random Forest
0,0.1455123079146949,Random Forest
0,0.20108961333109712,Random Forest
0,0.18209277267491922,Random Forest
0,0.17942128752292352,Random Forest
0,0.14023365783791486,Random Forest
1,0.8002462307447585,Random Forest
0,0.15703654375684453,Random Forest
1,0.2980004974137061,Random Forest
0,0.37812123700927336,Random Forest
0,0.1867449059436292,Random Forest
0,0.20108961333109712,Random Forest
0,0.21675696650823834,Random Forest
0,0.21216654609595337,Random Forest
0,0.1507397145553542,Random Forest
0,0.16193620209993595,Random Forest
0,0.15052399046836162,Random Forest
0,0.14481111800490373,Random Forest
0,0.19517114986785494,Random Forest
0,0.1950717041986577,Random Forest
0,0.1978586984246014,Random Forest
0,0.15222205535118466,Random Forest
0,0.13664264031438253,Random Forest
0,0.21535778098871183,Random Forest
0,0.24164750233860585,Random Forest
0,0.17300155333900447,Random Forest
0,0.1949168059080067,Random Forest
0,0.1711431973964112,Random Forest
0,0.1791549229392159,Random Forest
0,0.14369080754026017,Random Forest
0,0.14732407326484495,Random Forest
0,0.19054147624264303,Random Forest
1,0.7852899356587218,Random Forest
1,0.19493522126289603,Random Forest
1,0.2012617755192087,Random Forest
0,0.13762461332283357,Random Forest
0,0.1400368352892904,Random Forest
0,0.12602180521546705,Random Forest
1,0.21106414132038184,Random Forest
0,0.29319097026853524,Random Forest
0,0.12618643853172876,Random Forest
1,0.13946474858662578,Random Forest
0,0.24431979857459868,Random Forest
0,0.210609371816209,Random Forest
0,0.210609371816209,Random Forest
0,0.17915145795679202,Random Forest
0,0.18464446217676633,Random Forest
0,0.1531677101107926,Random Forest
1,0.6058744764771345,Random Forest
1,0.2352941071486968,Random Forest
0,0.19419159235905056,Random Forest
1,0.780833589753876,Random Forest
0,0.19663743413159238,Random Forest
1,0.13627318904380714,Random Forest
1,0.750132776963466,Random Forest
0,0.13591076808433514,Random Forest
0,0.1495750119255477,Random Forest
0,0.1525846893206301,Random Forest
0,0.21216654609595337,Random Forest
0,0.1890435316193279,Random Forest
0,0.20402359140711468,Random Forest
0,0.13762461332283357,Random Forest
1,0.6076620980710402,Random Forest
0,0.19568576965530593,Random Forest
0,0.1958147925332222,Random Forest
0,0.14499682985666484,Random Forest
0,0.1395521076115091,Random Forest
